50%,mean,25%,count,max,75%,min,Index,std
0.5818412597199094,0.6496456110360552,-0.6648222270867582,1200.0,6.042162994853367,1.9527075906457445,-5.833411754440237,feature_14,1.8696007457121373
0.0877869440886609,0.0683417500639123,-1.2413081347297727,1200.0,5.658121716252966,1.3405636500434892,-6.935910017345276,feature_17,1.900225742585468
0.0958856715361728,0.0779178331696463,-0.614358872816126,1200.0,2.9960538507175642,0.7564995752498124,-3.0203886665060367,feature_15,1.0131336755216318
-0.4364072869666682,-0.3992761640186691,-1.753808465650215,1200.0,6.7439568689868805,1.0256480883662975,-7.041446380624821,feature_20,2.051649586321497
0.1425771079214099,0.1219212301694464,-0.5516850659584926,1200.0,3.910898617808543,0.8348153412948118,-3.443464794857125,feature_7,1.0038028122893254
0.0,0.4941666666666666,0.0,1200.0,1.0,1.0,0.0,label,0.5001744205088178
-0.035815509113735,0.0646922614990649,-1.3246678860284842,1200.0,7.409010716838497,1.3906299103460449,-5.552174536439463,feature_2,1.9773756532840083
0.0432454486444081,0.0453312169085378,-0.6301705462588162,1200.0,3.7235299019975847,0.7616917259809589,-3.0650472794355066,feature_1,1.0232586998830142
0.1559134620846001,0.1238375099375358,-0.5302807905607982,1200.0,3.6088438345066014,0.7816174103394402,-3.5999528898281405,feature_8,0.9869407558397272
-0.9610213667421824,-0.9132016521959276,-2.142057147159501,1200.0,4.694999847248621,0.2429858005743711,-6.9407906679269225,feature_11,1.8032528477148373
0.5848517066392174,0.4697134264131282,-1.6890150565666278,1200.0,12.361024714886215,2.581295437979767,-10.323059456364934,feature_3,3.3121292342034914
-0.6268370086136785,-0.4708141358040855,-1.7964259367937505,1200.0,6.226882315091423,0.6726949269113861,-7.163370800454115,feature_12,1.9701094032947195
0.7257941073928625,0.6961257351110464,-0.6371285488985584,1200.0,10.67248556481024,2.1169040858689954,-6.013839431736589,feature_5,2.0787724548067104
-0.2001603155740299,-0.2950002587221623,-2.3583182158556006,1200.0,9.201397040989534,1.8328992838715927,-10.919650497726302,feature_13,3.1542955885891466
0.1326409435817149,0.1313663950958975,-0.5508043374081996,1200.0,3.6116464080971418,0.8209779955884705,-3.354130582057377,feature_9,1.0206292744428929
0.7616719066426132,0.8244320534205398,-1.3995338057674764,1200.0,13.21107024078557,2.8316187894367304,-7.277016119205168,feature_4,3.1514907172106126
-0.7489449145145839,-0.7471408781761119,-2.666885044436455,1200.0,7.624788556869078,1.1187073912684145,-9.86004440035872,feature_16,2.7938028200108365
0.1033724714360629,0.0989935171090012,-0.5984767704064529,1200.0,2.7664089946682906,0.7893461390034477,-3.134555986515037,feature_10,1.0024582020545418
-0.7489449145145839,-0.7471408781761119,-2.666885044436455,1200.0,7.624788556869078,1.1187073912684145,-9.86004440035872,feature_19,2.7938028200108365
0.0700193533655404,0.1487281249288722,-1.3925970024081158,1200.0,7.462511335107901,1.5641398778275422,-6.555282839045559,feature_6,2.237656885641747
0.1258605017094855,0.1069225372249948,-1.3658995525363615,1200.0,7.4398118482326385,1.6103296854444689,-7.405919406413733,feature_18,2.1761467214341583
