25%,count,min,mean,50%,75%,std,max,Index
-1.7964259367937505,1200.0,-7.163370800454115,-0.4708141358040855,-0.6268370086136785,0.6726949269113861,1.9701094032947195,6.226882315091423,feature_12
-2.666885044436455,1200.0,-9.86004440035872,-0.7471408781761119,-0.7489449145145839,1.1187073912684145,2.7938028200108365,7.624788556869078,feature_19
-1.6890150565666278,1200.0,-10.323059456364934,0.4697134264131282,0.5848517066392174,2.581295437979767,3.3121292342034914,12.361024714886215,feature_3
-0.5302807905607982,1200.0,-3.5999528898281405,0.1238375099375358,0.1559134620846001,0.7816174103394402,0.9869407558397272,3.6088438345066014,feature_8
-0.614358872816126,1200.0,-3.0203886665060367,0.0779178331696463,0.0958856715361728,0.7564995752498124,1.0131336755216318,2.9960538507175642,feature_15
-0.6371285488985584,1200.0,-6.013839431736589,0.6961257351110464,0.7257941073928625,2.1169040858689954,2.0787724548067104,10.67248556481024,feature_5
-2.666885044436455,1200.0,-9.86004440035872,-0.7471408781761119,-0.7489449145145839,1.1187073912684145,2.7938028200108365,7.624788556869078,feature_16
-0.5516850659584926,1200.0,-3.443464794857125,0.1219212301694464,0.1425771079214099,0.8348153412948118,1.0038028122893254,3.910898617808543,feature_7
-1.3925970024081158,1200.0,-6.555282839045559,0.1487281249288722,0.0700193533655404,1.5641398778275422,2.237656885641747,7.462511335107901,feature_6
-1.3995338057674764,1200.0,-7.277016119205168,0.8244320534205398,0.7616719066426132,2.8316187894367304,3.1514907172106126,13.21107024078557,feature_4
-0.6648222270867582,1200.0,-5.833411754440237,0.6496456110360552,0.5818412597199094,1.9527075906457445,1.8696007457121373,6.042162994853367,feature_14
-0.5508043374081996,1200.0,-3.354130582057377,0.1313663950958975,0.1326409435817149,0.8209779955884705,1.0206292744428929,3.6116464080971418,feature_9
-0.6301705462588162,1200.0,-3.0650472794355066,0.0453312169085378,0.0432454486444081,0.7616917259809589,1.0232586998830142,3.7235299019975847,feature_1
-0.5984767704064529,1200.0,-3.134555986515037,0.0989935171090012,0.1033724714360629,0.7893461390034477,1.0024582020545418,2.7664089946682906,feature_10
-2.3583182158556006,1200.0,-10.919650497726302,-0.2950002587221623,-0.2001603155740299,1.8328992838715927,3.1542955885891466,9.201397040989534,feature_13
-1.3658995525363615,1200.0,-7.405919406413733,0.1069225372249948,0.1258605017094855,1.6103296854444689,2.1761467214341583,7.4398118482326385,feature_18
