mean,std,count,75%,50%,25%,Index,min,max
0.4941666666666666,0.5001744205088178,1200.0,1.0,0.0,0.0,label,0.0,1.0
0.0453312169085378,1.0232586998830142,1200.0,0.7616917259809589,0.0432454486444081,-0.6301705462588162,feature_1,-3.0650472794355066,3.7235299019975847
0.0646922614990649,1.9773756532840083,1200.0,1.3906299103460449,-0.035815509113735,-1.3246678860284842,feature_2,-5.552174536439463,7.409010716838497
0.4697134264131282,3.3121292342034914,1200.0,2.581295437979767,0.5848517066392174,-1.6890150565666278,feature_3,-10.323059456364934,12.361024714886215
0.8244320534205398,3.1514907172106126,1200.0,2.8316187894367304,0.7616719066426132,-1.3995338057674764,feature_4,-7.277016119205168,13.21107024078557
0.6961257351110464,2.0787724548067104,1200.0,2.1169040858689954,0.7257941073928625,-0.6371285488985584,feature_5,-6.013839431736589,10.67248556481024
0.1487281249288722,2.237656885641747,1200.0,1.5641398778275422,0.0700193533655404,-1.3925970024081158,feature_6,-6.555282839045559,7.462511335107901
0.1219212301694464,1.0038028122893254,1200.0,0.8348153412948118,0.1425771079214099,-0.5516850659584926,feature_7,-3.443464794857125,3.910898617808543
0.1238375099375358,0.9869407558397272,1200.0,0.7816174103394402,0.1559134620846001,-0.5302807905607982,feature_8,-3.5999528898281405,3.6088438345066014
0.1313663950958975,1.0206292744428929,1200.0,0.8209779955884705,0.1326409435817149,-0.5508043374081996,feature_9,-3.354130582057377,3.6116464080971418
0.0989935171090012,1.0024582020545418,1200.0,0.7893461390034477,0.1033724714360629,-0.5984767704064529,feature_10,-3.134555986515037,2.7664089946682906
-0.9132016521959276,1.8032528477148373,1200.0,0.2429858005743711,-0.9610213667421824,-2.142057147159501,feature_11,-6.9407906679269225,4.694999847248621
-0.4708141358040855,1.9701094032947195,1200.0,0.6726949269113861,-0.6268370086136785,-1.7964259367937505,feature_12,-7.163370800454115,6.226882315091423
-0.2950002587221623,3.1542955885891466,1200.0,1.8328992838715927,-0.2001603155740299,-2.3583182158556006,feature_13,-10.919650497726302,9.201397040989534
0.6496456110360552,1.8696007457121373,1200.0,1.9527075906457445,0.5818412597199094,-0.6648222270867582,feature_14,-5.833411754440237,6.042162994853367
0.0779178331696463,1.0131336755216318,1200.0,0.7564995752498124,0.0958856715361728,-0.614358872816126,feature_15,-3.0203886665060367,2.9960538507175642
-0.7471408781761119,2.7938028200108365,1200.0,1.1187073912684145,-0.7489449145145839,-2.666885044436455,feature_16,-9.86004440035872,7.624788556869078
0.0683417500639123,1.900225742585468,1200.0,1.3405636500434892,0.0877869440886609,-1.2413081347297727,feature_17,-6.935910017345276,5.658121716252966
0.1069225372249948,2.1761467214341583,1200.0,1.6103296854444689,0.1258605017094855,-1.3658995525363615,feature_18,-7.405919406413733,7.4398118482326385
-0.7471408781761119,2.7938028200108365,1200.0,1.1187073912684145,-0.7489449145145839,-2.666885044436455,feature_19,-9.86004440035872,7.624788556869078
-0.3992761640186691,2.051649586321497,1200.0,1.0256480883662975,-0.4364072869666682,-1.753808465650215,feature_20,-7.041446380624821,6.7439568689868805
